Mesh #,Combination #,KSP Type,PC Mass,PC Interface,Converged,Krylov Iters,Construction Time (s),Solve Time (s),Total Time (s),Tic Toc Time (s),Solver Label,Adjusted Time (s)
941,13,bcgs,gamg,ilu,True,24.0,0.005636453628540039,0.005468845367431641,0.01110529899597168,0.1650712490081787,bcgs + gamg + ilu,0.01110529899597168
941,14,tfqmr,ilu,ilu,True,62.0,0.0024814605712890625,0.001993417739868164,0.0044748783111572266,0.1500077247619629,tfqmr + ilu + ilu,0.0044748783111572266
941,15,tfqmr,lu,ilu,True,7.0,0.005850315093994141,0.0008044242858886719,0.0066547393798828125,0.1577291488647461,tfqmr + lu + ilu,0.0066547393798828125
941,16,tfqmr,sor,ilu,True,131.0,0.0022475719451904297,0.0043523311614990234,0.006599903106689453,0.12537598609924316,tfqmr + sor + ilu,0.006599903106689453
941,17,tfqmr,jacobi,ilu,False,,,,,,tfqmr + jacobi + ilu,1.784660816192627
941,18,tfqmr,bjacobi,ilu,True,62.0,0.0022895336151123047,0.0021893978118896484,0.004478931427001953,0.12354826927185059,tfqmr + bjacobi + ilu,0.004478931427001953
941,19,tfqmr,asm,ilu,True,62.0,0.002602815628051758,0.002490520477294922,0.00509333610534668,0.15819978713989258,tfqmr + asm + ilu,0.00509333610534668
941,20,tfqmr,gamg,ilu,True,47.0,0.005582332611083984,0.004812955856323242,0.010395288467407227,0.13495898246765137,tfqmr + gamg + ilu,0.010395288467407227
942,0,gmres,ilu,ilu,True,28.0,0.002074003219604492,0.0013802051544189453,0.0034542083740234375,0.1134498119354248,gmres + ilu + ilu,0.0034542083740234375
942,1,gmres,lu,ilu,True,5.0,0.003295421600341797,0.00037169456481933594,0.003667116165161133,0.11161375045776367,gmres + lu + ilu,0.003667116165161133
942,2,gmres,sor,ilu,True,49.0,0.001996278762817383,0.00240325927734375,0.004399538040161133,0.12940359115600586,gmres + sor + ilu,0.004399538040161133
942,3,gmres,jacobi,ilu,False,,,,,,gmres + jacobi + ilu,1.784660816192627
942,4,gmres,bjacobi,ilu,True,28.0,0.0020101070404052734,0.0016214847564697266,0.003631591796875,0.10957026481628418,gmres + bjacobi + ilu,0.003631591796875
942,5,gmres,asm,ilu,True,28.0,0.0022373199462890625,0.0018641948699951172,0.00410151481628418,0.12062478065490723,gmres + asm + ilu,0.00410151481628418
942,6,gmres,gamg,ilu,True,17.0,0.004391908645629883,0.001634359359741211,0.006026268005371094,0.14301156997680664,gmres + gamg + ilu,0.006026268005371094
942,7,bcgs,ilu,ilu,True,19.0,0.0030317306518554688,0.000911712646484375,0.003943443298339844,0.14107656478881836,bcgs + ilu + ilu,0.003943443298339844
942,8,bcgs,lu,ilu,True,3.0,0.0033898353576660156,0.0003681182861328125,0.003757953643798828,0.10984563827514648,bcgs + lu + ilu,0.003757953643798828
942,9,bcgs,sor,ilu,True,29.0,0.0019371509552001953,0.0012373924255371094,0.0031745433807373047,0.11477851867675781,bcgs + sor + ilu,0.0031745433807373047
942,10,bcgs,jacobi,ilu,True,65.0,0.001993417739868164,0.0017762184143066406,0.0037696361541748047,0.14289116859436035,bcgs + jacobi + ilu,0.0037696361541748047
942,11,bcgs,bjacobi,ilu,True,19.0,0.002012014389038086,0.0010406970977783203,0.0030527114868164062,0.15177345275878906,bcgs + bjacobi + ilu,0.0030527114868164062
942,12,bcgs,asm,ilu,True,19.0,0.0023653507232666016,0.0010232925415039062,0.003388643264770508,0.13474678993225098,bcgs + asm + ilu,0.003388643264770508
942,13,bcgs,gamg,ilu,True,9.0,0.004655122756958008,0.0014424324035644531,0.006097555160522461,0.11847352981567383,bcgs + gamg + ilu,0.006097555160522461
942,14,tfqmr,ilu,ilu,True,41.0,0.002407073974609375,0.000934600830078125,0.0033416748046875,0.13098406791687012,tfqmr + ilu + ilu,0.0033416748046875
942,15,tfqmr,lu,ilu,True,5.0,0.0034117698669433594,0.0003504753112792969,0.0037622451782226562,0.14058470726013184,tfqmr + lu + ilu,0.0037622451782226562
942,16,tfqmr,sor,ilu,True,61.0,0.0019903182983398438,0.001346588134765625,0.0033369064331054688,0.10544180870056152,tfqmr + sor + ilu,0.0033369064331054688
942,17,tfqmr,jacobi,ilu,False,,,,,,tfqmr + jacobi + ilu,1.784660816192627
942,18,tfqmr,bjacobi,ilu,True,41.0,0.003309965133666992,0.001917123794555664,0.005227088928222656,0.12769794464111328,tfqmr + bjacobi + ilu,0.005227088928222656
942,19,tfqmr,asm,ilu,True,41.0,0.0021181106567382812,0.001129150390625,0.0032472610473632812,0.10834264755249023,tfqmr + asm + ilu,0.0032472610473632812
942,20,tfqmr,gamg,ilu,True,22.0,0.0044040679931640625,0.002657175064086914,0.0070612430572509766,0.12165617942810059,tfqmr + gamg + ilu,0.0070612430572509766
943,0,gmres,ilu,ilu,True,30.0,0.002167224884033203,0.0016360282897949219,0.003803253173828125,0.12381672859191895,gmres + ilu + ilu,0.003803253173828125
943,1,gmres,lu,ilu,True,7.0,0.01468968391418457,0.0021028518676757812,0.01679253578186035,0.1426103115081787,gmres + lu + ilu,0.01679253578186035
943,2,gmres,sor,ilu,True,52.0,0.0019521713256835938,0.0028448104858398438,0.0047969818115234375,0.11290359497070312,gmres + sor + ilu,0.0047969818115234375
943,3,gmres,jacobi,ilu,False,,,,,,gmres + jacobi + ilu,1.784660816192627
943,4,gmres,bjacobi,ilu,True,30.0,0.0020592212677001953,0.00186920166015625,0.003928422927856445,0.1478736400604248,gmres + bjacobi + ilu,0.003928422927856445
943,5,gmres,asm,ilu,True,30.0,0.0022897720336914062,0.001941680908203125,0.004231452941894531,0.12124514579772949,gmres + asm + ilu,0.004231452941894531
943,6,gmres,gamg,ilu,True,18.0,0.0047893524169921875,0.0019636154174804688,0.006752967834472656,0.14531445503234863,gmres + gamg + ilu,0.006752967834472656
943,7,bcgs,ilu,ilu,True,20.0,0.0022017955780029297,0.0009219646453857422,0.003123760223388672,0.1296224594116211,bcgs + ilu + ilu,0.003123760223388672
943,8,bcgs,lu,ilu,True,5.0,0.003717660903930664,0.0006563663482666016,0.004374027252197266,0.12433052062988281,bcgs + lu + ilu,0.004374027252197266
943,9,bcgs,sor,ilu,True,34.0,0.001947164535522461,0.0016436576843261719,0.003590822219848633,0.13993000984191895,bcgs + sor + ilu,0.003590822219848633
943,10,bcgs,jacobi,ilu,True,71.0,0.0022230148315429688,0.0024750232696533203,0.004698038101196289,0.16035842895507812,bcgs + jacobi + ilu,0.004698038101196289
943,11,bcgs,bjacobi,ilu,True,20.0,0.001966238021850586,0.0011146068572998047,0.0030808448791503906,0.11269807815551758,bcgs + bjacobi + ilu,0.0030808448791503906
943,12,bcgs,asm,ilu,True,20.0,0.002350330352783203,0.0011835098266601562,0.0035338401794433594,0.14135527610778809,bcgs + asm + ilu,0.0035338401794433594
943,13,bcgs,gamg,ilu,True,11.0,0.004708766937255859,0.0017099380493164062,0.006418704986572266,0.13212990760803223,bcgs + gamg + ilu,0.006418704986572266
943,14,tfqmr,ilu,ilu,True,39.0,0.0023887157440185547,0.0010967254638671875,0.003485441207885742,0.12647771835327148,tfqmr + ilu + ilu,0.003485441207885742
943,15,tfqmr,lu,ilu,True,12.0,0.005507707595825195,0.0008897781372070312,0.0063974857330322266,0.16434454917907715,tfqmr + lu + ilu,0.0063974857330322266
943,16,tfqmr,sor,ilu,True,71.0,0.002283334732055664,0.001971721649169922,0.004255056381225586,0.12490987777709961,tfqmr + sor + ilu,0.004255056381225586
943,17,tfqmr,jacobi,ilu,True,197.0,0.0019884109497070312,0.0030241012573242188,0.00501251220703125,0.12830018997192383,tfqmr + jacobi + ilu,0.00501251220703125
943,18,tfqmr,bjacobi,ilu,True,39.0,0.002232789993286133,0.0012590885162353516,0.0034918785095214844,0.1365818977355957,tfqmr + bjacobi + ilu,0.0034918785095214844
943,19,tfqmr,asm,ilu,True,39.0,0.0022475719451904297,0.0012574195861816406,0.0035049915313720703,0.13687610626220703,tfqmr + asm + ilu,0.0035049915313720703
943,20,tfqmr,gamg,ilu,True,21.0,0.004588127136230469,0.0016989707946777344,0.006287097930908203,0.14703059196472168,tfqmr + gamg + ilu,0.006287097930908203
944,0,gmres,ilu,ilu,True,39.0,0.0028655529022216797,0.003108501434326172,0.0059740543365478516,0.16747450828552246,gmres + ilu + ilu,0.0059740543365478516
944,1,gmres,lu,ilu,True,8.0,0.0071887969970703125,0.0012655258178710938,0.008454322814941406,0.16605687141418457,gmres + lu + ilu,0.008454322814941406
944,2,gmres,sor,ilu,True,79.0,0.0025815963745117188,0.0064203739166259766,0.009001970291137695,0.19447088241577148,gmres + sor + ilu,0.009001970291137695
944,3,gmres,jacobi,ilu,False,,,,,,gmres + jacobi + ilu,1.784660816192627
944,4,gmres,bjacobi,ilu,True,39.0,0.002576589584350586,0.0033540725708007812,0.005930662155151367,0.15025067329406738,gmres + bjacobi + ilu,0.005930662155151367
944,5,gmres,asm,ilu,True,39.0,0.0028221607208251953,0.0034079551696777344,0.00623011589050293,0.1654047966003418,gmres + asm + ilu,0.00623011589050293
944,6,gmres,gamg,ilu,True,19.0,0.005769252777099609,0.002819061279296875,0.008588314056396484,0.16599392890930176,gmres + gamg + ilu,0.008588314056396484
944,7,bcgs,ilu,ilu,True,26.0,0.0028526782989501953,0.0018982887268066406,0.004750967025756836,0.17304468154907227,bcgs + ilu + ilu,0.004750967025756836
944,8,bcgs,lu,ilu,True,6.0,0.005414485931396484,0.0010528564453125,0.006467342376708984,0.15034985542297363,bcgs + lu + ilu,0.006467342376708984
944,9,bcgs,sor,ilu,True,38.0,0.0024940967559814453,0.002833843231201172,0.005327939987182617,0.18114304542541504,bcgs + sor + ilu,0.005327939987182617
944,10,bcgs,jacobi,ilu,True,93.0,0.0025017261505126953,0.004046916961669922,0.006548643112182617,0.16806530952453613,bcgs + jacobi + ilu,0.006548643112182617
944,11,bcgs,bjacobi,ilu,True,26.0,0.002567768096923828,0.0019850730895996094,0.0045528411865234375,0.15857744216918945,bcgs + bjacobi + ilu,0.0045528411865234375
944,12,bcgs,asm,ilu,True,26.0,0.002735137939453125,0.0020961761474609375,0.0048313140869140625,0.143707275390625,bcgs + asm + ilu,0.0048313140869140625
944,13,bcgs,gamg,ilu,True,12.0,0.006096601486206055,0.0027420520782470703,0.008838653564453125,0.1844935417175293,bcgs + gamg + ilu,0.008838653564453125
944,14,tfqmr,ilu,ilu,True,51.0,0.0027327537536621094,0.0018808841705322266,0.004613637924194336,0.16826868057250977,tfqmr + ilu + ilu,0.004613637924194336
944,15,tfqmr,lu,ilu,True,11.0,0.005213260650634766,0.0010864734649658203,0.006299734115600586,0.162017822265625,tfqmr + lu + ilu,0.006299734115600586
944,16,tfqmr,sor,ilu,True,83.0,0.002388477325439453,0.003045797348022461,0.005434274673461914,0.14451265335083008,tfqmr + sor + ilu,0.005434274673461914
944,17,tfqmr,jacobi,ilu,True,211.0,0.0026063919067382812,0.0048754215240478516,0.007481813430786133,0.15761518478393555,tfqmr + jacobi + ilu,0.007481813430786133
944,18,tfqmr,bjacobi,ilu,True,51.0,0.002541065216064453,0.0020949840545654297,0.004636049270629883,0.14155220985412598,tfqmr + bjacobi + ilu,0.004636049270629883
944,19,tfqmr,asm,ilu,True,51.0,0.0030319690704345703,0.002270936965942383,0.005302906036376953,0.15605854988098145,tfqmr + asm + ilu,0.005302906036376953
944,20,tfqmr,gamg,ilu,True,24.0,0.0057718753814697266,0.0029354095458984375,0.008707284927368164,0.15297627449035645,tfqmr + gamg + ilu,0.008707284927368164
945,0,gmres,ilu,ilu,True,37.0,0.002388477325439453,0.0027518272399902344,0.0051403045654296875,0.13416790962219238,gmres + ilu + ilu,0.0051403045654296875
945,1,gmres,lu,ilu,True,7.0,0.005093812942504883,0.0008132457733154297,0.0059070587158203125,0.14033722877502441,gmres + lu + ilu,0.0059070587158203125
945,2,gmres,sor,ilu,True,93.0,0.00229644775390625,0.007058382034301758,0.009354829788208008,0.17365670204162598,gmres + sor + ilu,0.009354829788208008
945,3,gmres,jacobi,ilu,False,,,,,,gmres + jacobi + ilu,1.784660816192627
945,4,gmres,bjacobi,ilu,True,37.0,0.002307891845703125,0.009786605834960938,0.012094497680664062,0.1478281021118164,gmres + bjacobi + ilu,0.012094497680664062
945,5,gmres,asm,ilu,True,37.0,0.002623319625854492,0.002904176712036133,0.005527496337890625,0.16185784339904785,gmres + asm + ilu,0.005527496337890625
945,6,gmres,gamg,ilu,True,26.0,0.005655765533447266,0.0035767555236816406,0.009232521057128906,0.17777514457702637,gmres + gamg + ilu,0.009232521057128906
945,7,bcgs,ilu,ilu,True,27.0,0.0026247501373291016,0.0017538070678710938,0.004378557205200195,0.1602327823638916,bcgs + ilu + ilu,0.004378557205200195
945,8,bcgs,lu,ilu,True,4.0,0.005146980285644531,0.0007073879241943359,0.005854368209838867,0.15132355690002441,bcgs + lu + ilu,0.005854368209838867
945,9,bcgs,sor,ilu,True,43.0,0.0022530555725097656,0.002880573272705078,0.005133628845214844,0.17138409614562988,bcgs + sor + ilu,0.005133628845214844
945,10,bcgs,jacobi,ilu,True,109.0,0.002240896224975586,0.004340171813964844,0.00658106803894043,0.13200688362121582,bcgs + jacobi + ilu,0.00658106803894043
945,11,bcgs,bjacobi,ilu,True,27.0,0.0023682117462158203,0.0021033287048339844,0.004471540451049805,0.13674235343933105,bcgs + bjacobi + ilu,0.004471540451049805
945,12,bcgs,asm,ilu,True,27.0,0.0025441646575927734,0.0020139217376708984,0.004558086395263672,0.12326312065124512,bcgs + asm + ilu,0.004558086395263672
945,13,bcgs,gamg,ilu,True,17.0,0.005578279495239258,0.0034601688385009766,0.009038448333740234,0.13775420188903809,bcgs + gamg + ilu,0.009038448333740234
945,14,tfqmr,ilu,ilu,True,55.0,0.0024232864379882812,0.0017702579498291016,0.004193544387817383,0.14806747436523438,tfqmr + ilu + ilu,0.004193544387817383
945,15,tfqmr,lu,ilu,True,7.0,0.00501561164855957,0.0007369518280029297,0.0057525634765625,0.1537008285522461,tfqmr + lu + ilu,0.0057525634765625
945,16,tfqmr,sor,ilu,True,98.0,0.0022313594818115234,0.0032563209533691406,0.005487680435180664,0.17003369331359863,tfqmr + sor + ilu,0.005487680435180664
945,17,tfqmr,jacobi,ilu,False,,,,,,tfqmr + jacobi + ilu,1.784660816192627
945,18,tfqmr,bjacobi,ilu,True,55.0,0.002209186553955078,0.0019719600677490234,0.0041811466217041016,0.12099266052246094,tfqmr + bjacobi + ilu,0.0041811466217041016
945,19,tfqmr,asm,ilu,True,55.0,0.002687215805053711,0.0021162033081054688,0.00480341911315918,0.14966225624084473,tfqmr + asm + ilu,0.00480341911315918
945,20,tfqmr,gamg,ilu,True,33.0,0.005484580993652344,0.003406047821044922,0.008890628814697266,0.12966609001159668,tfqmr + gamg + ilu,0.008890628814697266
946,0,gmres,ilu,ilu,True,34.0,0.0023818016052246094,0.0018389225006103516,0.004220724105834961,0.13440632820129395,gmres + ilu + ilu,0.004220724105834961
946,1,gmres,lu,ilu,True,7.0,0.0040476322174072266,0.0006334781646728516,0.004681110382080078,0.1358191967010498,gmres + lu + ilu,0.004681110382080078
946,2,gmres,sor,ilu,True,65.0,0.005715847015380859,0.008970975875854492,0.014686822891235352,0.15152859687805176,gmres + sor + ilu,0.014686822891235352
946,3,gmres,jacobi,ilu,False,,,,,,gmres + jacobi + ilu,1.784660816192627
946,4,gmres,bjacobi,ilu,True,34.0,0.0021598339080810547,0.0020945072174072266,0.004254341125488281,0.1509101390838623,gmres + bjacobi + ilu,0.004254341125488281
946,5,gmres,asm,ilu,True,34.0,0.0025446414947509766,0.0021703243255615234,0.0047149658203125,0.15844321250915527,gmres + asm + ilu,0.0047149658203125
946,6,gmres,gamg,ilu,True,17.0,0.004704952239990234,0.001783609390258789,0.0064885616302490234,0.1514146327972412,gmres + gamg + ilu,0.0064885616302490234
946,7,bcgs,ilu,ilu,True,25.0,0.0023288726806640625,0.0012564659118652344,0.003585338592529297,0.1489396095275879,bcgs + ilu + ilu,0.003585338592529297
946,8,bcgs,lu,ilu,True,4.0,0.0038564205169677734,0.0004849433898925781,0.0043413639068603516,0.1263444423675537,bcgs + lu + ilu,0.0043413639068603516
946,9,bcgs,sor,ilu,True,36.0,0.0021522045135498047,0.0018281936645507812,0.003980398178100586,0.13234853744506836,bcgs + sor + ilu,0.003980398178100586
946,10,bcgs,jacobi,ilu,True,83.0,0.002136707305908203,0.0025539398193359375,0.004690647125244141,0.12497997283935547,bcgs + jacobi + ilu,0.004690647125244141
946,11,bcgs,bjacobi,ilu,True,25.0,0.0022382736206054688,0.0013887882232666016,0.0036270618438720703,0.13144207000732422,bcgs + bjacobi + ilu,0.0036270618438720703
946,12,bcgs,asm,ilu,True,25.0,0.0025327205657958984,0.001432657241821289,0.0039653778076171875,0.12536215782165527,bcgs + asm + ilu,0.0039653778076171875
946,13,bcgs,gamg,ilu,True,10.0,0.005063772201538086,0.0015749931335449219,0.006638765335083008,0.16295814514160156,bcgs + gamg + ilu,0.006638765335083008
946,14,tfqmr,ilu,ilu,True,46.0,0.002295970916748047,0.0012297630310058594,0.0035257339477539062,0.15941810607910156,tfqmr + ilu + ilu,0.0035257339477539062
946,15,tfqmr,lu,ilu,True,7.0,0.003991842269897461,0.0005469322204589844,0.004538774490356445,0.15853023529052734,tfqmr + lu + ilu,0.004538774490356445
946,16,tfqmr,sor,ilu,True,72.0,0.002119302749633789,0.0018775463104248047,0.003996849060058594,0.12568354606628418,tfqmr + sor + ilu,0.003996849060058594
946,17,tfqmr,jacobi,ilu,True,178.0,0.003736734390258789,0.004185199737548828,0.007921934127807617,0.15844011306762695,tfqmr + jacobi + ilu,0.007921934127807617
946,18,tfqmr,bjacobi,ilu,True,46.0,0.002084970474243164,0.001344442367553711,0.003429412841796875,0.12587618827819824,tfqmr + bjacobi + ilu,0.003429412841796875
946,19,tfqmr,asm,ilu,True,46.0,0.003509521484375,0.002192974090576172,0.005702495574951172,0.1606602668762207,tfqmr + asm + ilu,0.005702495574951172
946,20,tfqmr,gamg,ilu,True,20.0,0.004675626754760742,0.001661539077758789,0.006337165832519531,0.15350675582885742,tfqmr + gamg + ilu,0.006337165832519531
947,0,gmres,ilu,ilu,True,33.0,0.002288341522216797,0.002147674560546875,0.004436016082763672,0.19423985481262207,gmres + ilu + ilu,0.004436016082763672
947,1,gmres,lu,ilu,True,5.0,0.0041544437408447266,0.0004687309265136719,0.0046231746673583984,0.13130497932434082,gmres + lu + ilu,0.0046231746673583984
947,2,gmres,sor,ilu,True,69.0,0.0020537376403808594,0.004055976867675781,0.006109714508056641,0.14049386978149414,gmres + sor + ilu,0.006109714508056641
947,3,gmres,jacobi,ilu,False,,,,,,gmres + jacobi + ilu,1.784660816192627
947,4,gmres,bjacobi,ilu,True,33.0,0.0021331310272216797,0.0022530555725097656,0.004386186599731445,0.12149596214294434,gmres + bjacobi + ilu,0.004386186599731445
947,5,gmres,asm,ilu,True,33.0,0.002659320831298828,0.002360105514526367,0.005019426345825195,0.1476905345916748,gmres + asm + ilu,0.005019426345825195
947,6,gmres,gamg,ilu,True,21.0,0.00504302978515625,0.0023725032806396484,0.0074155330657958984,0.12492871284484863,gmres + gamg + ilu,0.0074155330657958984
947,7,bcgs,ilu,ilu,True,23.0,0.00829935073852539,0.0052204132080078125,0.013519763946533203,0.1517016887664795,bcgs + ilu + ilu,0.013519763946533203
947,8,bcgs,lu,ilu,True,3.0,0.00405430793762207,0.0004076957702636719,0.004462003707885742,0.14191818237304688,bcgs + lu + ilu,0.004462003707885742
947,9,bcgs,sor,ilu,True,36.0,0.002178668975830078,0.0021064281463623047,0.004285097122192383,0.13128924369812012,bcgs + sor + ilu,0.004285097122192383
947,10,bcgs,jacobi,ilu,True,80.0,0.0020742416381835938,0.0027971267700195312,0.004871368408203125,0.11912322044372559,bcgs + jacobi + ilu,0.004871368408203125
947,11,bcgs,bjacobi,ilu,True,23.0,0.0028252601623535156,0.0017426013946533203,0.004567861557006836,0.17922282218933105,bcgs + bjacobi + ilu,0.004567861557006836
947,12,bcgs,asm,ilu,True,23.0,0.002404451370239258,0.0015130043029785156,0.0039174556732177734,0.11746835708618164,bcgs + asm + ilu,0.0039174556732177734
947,13,bcgs,gamg,ilu,True,14.0,0.020235776901245117,0.00874948501586914,0.028985261917114258,0.152207612991333,bcgs + gamg + ilu,0.028985261917114258
947,14,tfqmr,ilu,ilu,True,49.0,0.0022573471069335938,0.001359701156616211,0.0036170482635498047,0.11816072463989258,tfqmr + ilu + ilu,0.0036170482635498047
947,15,tfqmr,lu,ilu,True,6.0,0.004976749420166016,0.000553131103515625,0.005529880523681641,0.13112545013427734,tfqmr + lu + ilu,0.005529880523681641
947,16,tfqmr,sor,ilu,True,85.0,0.002074718475341797,0.0024328231811523438,0.004507541656494141,0.12193155288696289,tfqmr + sor + ilu,0.004507541656494141
947,17,tfqmr,jacobi,ilu,False,,,,,,tfqmr + jacobi + ilu,1.784660816192627
947,18,tfqmr,bjacobi,ilu,True,49.0,0.0021164417266845703,0.0016133785247802734,0.0037298202514648438,0.11967658996582031,tfqmr + bjacobi + ilu,0.0037298202514648438
947,19,tfqmr,asm,ilu,True,49.0,0.0027816295623779297,0.0018534660339355469,0.0046350955963134766,0.1302478313446045,tfqmr + asm + ilu,0.0046350955963134766
947,20,tfqmr,gamg,ilu,True,28.0,0.004782438278198242,0.0025048255920410156,0.007287263870239258,0.13297319412231445,tfqmr + gamg + ilu,0.007287263870239258
948,0,gmres,ilu,ilu,True,36.0,0.002536773681640625,0.0027735233306884766,0.0053102970123291016,0.1269850730895996,gmres + ilu + ilu,0.0053102970123291016
948,1,gmres,lu,ilu,True,5.0,0.011280536651611328,0.0011224746704101562,0.012403011322021484,0.16065239906311035,gmres + lu + ilu,0.012403011322021484
948,2,gmres,sor,ilu,True,77.0,0.003429412841796875,0.007678508758544922,0.011107921600341797,0.17547297477722168,gmres + sor + ilu,0.011107921600341797
948,3,gmres,jacobi,ilu,False,,,,,,gmres + jacobi + ilu,1.784660816192627
948,4,gmres,bjacobi,ilu,True,36.0,0.0023012161254882812,0.003082275390625,0.005383491516113281,0.1243438720703125,gmres + bjacobi + ilu,0.005383491516113281
948,5,gmres,asm,ilu,True,36.0,0.0030689239501953125,0.0034568309783935547,0.006525754928588867,0.12876152992248535,gmres + asm + ilu,0.006525754928588867
948,6,gmres,gamg,ilu,True,24.0,0.0066165924072265625,0.0038619041442871094,0.010478496551513672,0.13968229293823242,gmres + gamg + ilu,0.010478496551513672
948,7,bcgs,ilu,ilu,True,24.0,0.0028116703033447266,0.0018932819366455078,0.004704952239990234,0.1524665355682373,bcgs + ilu + ilu,0.004704952239990234
948,8,bcgs,lu,ilu,True,3.0,0.005217790603637695,0.0006158351898193359,0.005833625793457031,0.12912631034851074,bcgs + lu + ilu,0.005833625793457031
948,9,bcgs,sor,ilu,True,37.0,0.003763914108276367,0.0028922557830810547,0.006656169891357422,0.15184950828552246,bcgs + sor + ilu,0.006656169891357422
948,10,bcgs,jacobi,ilu,True,88.0,0.002220630645751953,0.0037660598754882812,0.005986690521240234,0.12141561508178711,bcgs + jacobi + ilu,0.005986690521240234
948,11,bcgs,bjacobi,ilu,True,24.0,0.002683401107788086,0.0021119117736816406,0.0047953128814697266,0.13270258903503418,bcgs + bjacobi + ilu,0.0047953128814697266
948,12,bcgs,asm,ilu,True,24.0,0.0031251907348632812,0.0020067691802978516,0.005131959915161133,0.15047311782836914,bcgs + asm + ilu,0.005131959915161133
948,13,bcgs,gamg,ilu,True,15.0,0.006667613983154297,0.0034356117248535156,0.010103225708007812,0.14265847206115723,bcgs + gamg + ilu,0.010103225708007812
948,14,tfqmr,ilu,ilu,True,50.0,0.0026345252990722656,0.0018825531005859375,0.004517078399658203,0.12393760681152344,tfqmr + ilu + ilu,0.004517078399658203
948,15,tfqmr,lu,ilu,True,5.0,0.005470752716064453,0.0005762577056884766,0.00604701042175293,0.1619422435760498,tfqmr + lu + ilu,0.00604701042175293
948,16,tfqmr,sor,ilu,True,80.0,0.002320528030395508,0.003144502639770508,0.005465030670166016,0.1240389347076416,tfqmr + sor + ilu,0.005465030670166016
948,17,tfqmr,jacobi,ilu,False,,,,,,tfqmr + jacobi + ilu,1.784660816192627
948,18,tfqmr,bjacobi,ilu,True,50.0,0.002413511276245117,0.0020716190338134766,0.004485130310058594,0.1306169033050537,tfqmr + bjacobi + ilu,0.004485130310058594
948,19,tfqmr,asm,ilu,True,50.0,0.002834796905517578,0.002329587936401367,0.005164384841918945,0.1667497158050537,tfqmr + asm + ilu,0.005164384841918945
948,20,tfqmr,gamg,ilu,True,29.0,0.006432533264160156,0.0034749507904052734,0.00990748405456543,0.12394094467163086,tfqmr + gamg + ilu,0.00990748405456543
949,0,gmres,ilu,ilu,True,29.0,0.0019965171813964844,0.0014641284942626953,0.0034606456756591797,0.14115643501281738,gmres + ilu + ilu,0.0034606456756591797
949,1,gmres,lu,ilu,True,5.0,0.003660917282104492,0.0004322528839111328,0.004093170166015625,0.13244843482971191,gmres + lu + ilu,0.004093170166015625
949,2,gmres,sor,ilu,True,54.0,0.0017685890197753906,0.002552032470703125,0.004320621490478516,0.11708903312683105,gmres + sor + ilu,0.004320621490478516
949,3,gmres,jacobi,ilu,False,,,,,,gmres + jacobi + ilu,1.784660816192627
949,4,gmres,bjacobi,ilu,True,29.0,0.0018413066864013672,0.001772165298461914,0.0036134719848632812,0.14026618003845215,gmres + bjacobi + ilu,0.0036134719848632812
949,5,gmres,asm,ilu,True,29.0,0.0020599365234375,0.0016298294067382812,0.0036897659301757812,0.10226297378540039,gmres + asm + ilu,0.0036897659301757812
949,6,gmres,gamg,ilu,True,17.0,0.0042095184326171875,0.0016660690307617188,0.005875587463378906,0.11862564086914062,gmres + gamg + ilu,0.005875587463378906
949,7,bcgs,ilu,ilu,True,19.0,0.002067089080810547,0.0009849071502685547,0.0030519962310791016,0.11684083938598633,bcgs + ilu + ilu,0.0030519962310791016
949,8,bcgs,lu,ilu,True,3.0,0.005136966705322266,0.0004911422729492188,0.005628108978271484,0.14206433296203613,bcgs + lu + ilu,0.005628108978271484
949,9,bcgs,sor,ilu,True,33.0,0.002544879913330078,0.0022106170654296875,0.004755496978759766,0.11456108093261719,bcgs + sor + ilu,0.004755496978759766
949,10,bcgs,jacobi,ilu,True,72.0,0.0019030570983886719,0.0019578933715820312,0.003860950469970703,0.11446237564086914,bcgs + jacobi + ilu,0.003860950469970703
949,11,bcgs,bjacobi,ilu,True,19.0,0.001865386962890625,0.0009756088256835938,0.0028409957885742188,0.10650801658630371,bcgs + bjacobi + ilu,0.0028409957885742188
949,12,bcgs,asm,ilu,True,19.0,0.0020639896392822266,0.0010890960693359375,0.003153085708618164,0.11248469352722168,bcgs + asm + ilu,0.003153085708618164
949,13,bcgs,gamg,ilu,True,11.0,0.004201650619506836,0.0014998912811279297,0.005701541900634766,0.11718893051147461,bcgs + gamg + ilu,0.005701541900634766
949,14,tfqmr,ilu,ilu,True,40.0,0.0019359588623046875,0.0009169578552246094,0.002852916717529297,0.11262917518615723,tfqmr + ilu + ilu,0.002852916717529297
949,15,tfqmr,lu,ilu,True,5.0,0.003392457962036133,0.0003643035888671875,0.0037567615509033203,0.11252355575561523,tfqmr + lu + ilu,0.0037567615509033203
949,16,tfqmr,sor,ilu,True,59.0,0.0019130706787109375,0.0013570785522460938,0.0032701492309570312,0.11172699928283691,tfqmr + sor + ilu,0.0032701492309570312
949,17,tfqmr,jacobi,ilu,False,,,,,,tfqmr + jacobi + ilu,1.784660816192627
949,18,tfqmr,bjacobi,ilu,True,40.0,0.0018765926361083984,0.0011017322540283203,0.0029783248901367188,0.10664987564086914,tfqmr + bjacobi + ilu,0.0029783248901367188
